developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,,,,,,72.03333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,0.0,,5.966666666666667,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Shopping,100 - 500,GLOBAL,True,,,99.0,,,5.0,,low,low
UKRAINE,FR,8642,Entertainment,,tablet,True,False,high,0.0,0.8638081737808639,46.36666666666667,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1 - 5,GLOBAL,True,,,99.0,,24.266666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,0.0,,15.4,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Utilities,,GLOBAL,True,,,,,17.1,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,,,,,,68.03333333333333,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,PL,9309,Games,100000 - 500000,smartphone,True,True,low,0.0,14.503719302696515,11.333333333333334,4.0,,low,low
UNITED STATES,GLOBAL,7,Education,100 - 500,GLOBAL,True,True,low,99.0,,110.56666666666666,2.0,,low,low
UNITED KINGDOM,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,,,,99.0,,69.46666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,,,,0.0,,73.83333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,True,,,,,21.166666666666668,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,True,,,99.0,,9.9,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,0.0,,20.966666666666665,,,low,low
SWEDEN,KR,590800,Travel & Local,50000000 - 100000000,GLOBAL,True,False,high,99.0,6168.049054232561,175.83333333333334,4.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,313,Education,50000 - 100000,GLOBAL,True,False,high,0.0,,21.03333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,50 - 100,GLOBAL,True,,,99.0,,3.2,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,False,False,high,99.0,,98.2333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,99.0,,105.73333333333332,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,99.0,,95.46666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,BR,13,Games,10000 - 50000,smartphone,True,False,high,0.0,5.872221624886455,22.566666666666663,3.0,,low,low
CHINA,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,False,high,0.0,,15.7,,,low,low
CHINA,GLOBAL,66,Games,,GLOBAL,True,,,99.0,,37.96666666666666,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,True,,,0.0,,39.53333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Books & Reference,1000 - 5000,GLOBAL,False,False,high,0.0,,70.86666666666666,2.0,,low,low
HONG KONG,GLOBAL,33,Games,1000 - 5000,GLOBAL,True,,,99.0,,38.8,3.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Utilities,,GLOBAL,True,,,,,84.96666666666667,1.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,,,0.0,,43.9,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,10 - 50,GLOBAL,True,,,0.0,,58.9,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,APAC,0,Entertainment,0 - 1,smartphone,True,,,0.0,2.0278212215742304,1.6333333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,False,False,high,,,104.96666666666668,0.0,,low,low
CHINA,GLOBAL,118,Games,10000 - 50000,smartphone,True,,,0.0,,57.633333333333326,3.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Games,1000 - 5000,GLOBAL,True,,,99.0,,56.7,4.0,,low,low
UNITED ARAB EMIRATES,LATAM,14953,Games,,tablet,True,True,low,99.0,0.8167583747744352,46.06666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Auto & Vehicles,1000 - 5000,GLOBAL,True,,,99.0,,62.93333333333333,3.0,,low,low
VIET NAM,GLOBAL,0,Health & Fitness,1 - 5,GLOBAL,True,,,0.0,,69.5,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1 - 5,GLOBAL,True,True,low,0.0,,95.13333333333334,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,318,Social,50000 - 100000,GLOBAL,True,,,0.0,,28.03333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,22,Video Players & Editors,5000 - 10000,GLOBAL,True,,,0.0,,68.4,3.0,,low,low
BELARUS,MX,29215,Games,5000000 - 10000000,smartphone,True,False,high,99.0,14.390615993997708,41.0,4.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,AU,221,Games,100000 - 500000,smartphone,True,False,high,99.0,4.216101819655592,4.033333333333333,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,,,0.0,,11.4,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,,GLOBAL,True,,,99.0,,103.0,2.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,,,96.56666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1000 - 5000,GLOBAL,True,,,99.0,,52.46666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,True,low,,,67.03333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,146,Finance,1000 - 5000,GLOBAL,True,False,high,99.0,,40.8,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,231,Games,50000 - 100000,smartphone,True,True,low,0.0,249.51298842255167,7.0666666666666655,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,99.0,,23.23333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,True,,,99.0,,56.8,0.0,,medium,low
CANNOT IDENTIFY COUNTRY,PS,27483,Games,10000000 - 50000000,smartphone,True,False,high,99.0,1.0214194181786946,51.96666666666666,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,ZA,353686,Games,100000000 - 500000000,GLOBAL,True,False,high,0.0,7.472423316787091,31.9,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,,,9.76666666666667,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Books & Reference,1000 - 5000,GLOBAL,True,,,0.0,,65.83333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,,,,0.0,,48.93333333333333,,,low,low
UNITED KINGDOM,BR,20773,Games,,GLOBAL,True,True,low,99.0,0.0954368632293918,16.5,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Finance,50 - 100,GLOBAL,True,,,0.0,,46.86666666666667,4.0,,low,low
FRANCE,GLOBAL,1,Productivity,,GLOBAL,,,,99.0,,27.9,0.0,,low,low
JAPAN,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,17.233333333333334,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,4,Health & Fitness,,GLOBAL,True,,,99.0,,51.16666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,BR,104,Tools,10000 - 50000,GLOBAL,True,,,0.0,675.6868769833883,2.2,3.0,,low,low
INDIA,EMEA,5052,Games,1000000 - 5000000,GLOBAL,True,False,high,0.0,214.06151243867447,39.1,3.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,0.0,,4.5666666666666655,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Photography,10000 - 50000,GLOBAL,True,,,0.0,,52.833333333333336,3.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,82.26666666666665,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,1 - 5,GLOBAL,True,,,99.0,,2.2666666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,True,,,0.0,,63.133333333333326,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,,,,,,90.36666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,,,0.0,,77.3,4.0,,medium,low
CANNOT IDENTIFY COUNTRY,LATAM,25846,Health & Fitness,,smartphone,True,True,low,99.0,139.33545410318487,112.63333333333334,4.0,low,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Tools,100 - 500,GLOBAL,True,,,0.0,,76.26666666666665,5.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,,GLOBAL,True,,,0.0,,78.26666666666665,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,,,0.0,,54.86666666666667,0.0,,low,low
ITALY,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,,,0.0,,26.066666666666663,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,62.23333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,99.0,,8.133333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,True,low,99.0,,48.43333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,116.83333333333331,0.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,104,Social,100 - 500,GLOBAL,True,,,0.0,,74.76666666666665,3.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Games,,smartphone,True,,,,19.54376706761064,9.9,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,1000 - 5000,GLOBAL,True,,,0.0,,50.1,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Business,,GLOBAL,True,,,,,43.8,5.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,True,,,,,8.766666666666667,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,ID,16,Games,50000 - 100000,smartphone,True,False,high,99.0,43.91366365434004,3.1333333333333333,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Business,500 - 1000,GLOBAL,True,,,0.0,,72.66666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,,,0.0,,38.6,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,4307,Utilities,,GLOBAL,True,True,low,,9.24135862430702,155.56666666666666,4.0,low,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Maps & Navigation,500 - 1000,GLOBAL,True,,,0.0,,10.5,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,,,0.0,,32.53333333333333,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,601,Music & Audio,50000 - 100000,smartphone,True,,,0.0,,56.16666666666666,4.0,low,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,500 - 1000,GLOBAL,True,,,0.0,,77.76666666666665,1.0,,low,low
UNITED STATES,GLOBAL,1,Lifestyle,,GLOBAL,,,,99.0,,73.53333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,,,,low,low
SRI LANKA,GLOBAL,20,Social,100 - 500,GLOBAL,True,,,0.0,,38.9,4.0,,medium,low
UNITED STATES,CA,22,Games,,GLOBAL,True,True,low,99.0,2.729425372958416,17.0,3.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,True,,,0.0,,65.2,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,1628,Games,50000 - 100000,GLOBAL,True,False,high,0.0,892.5136296464688,3.2,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,5 - 10,GLOBAL,True,,,0.0,,58.66666666666666,,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,True,True,low,0.0,,39.8,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,True,low,99.0,,75.4,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,16.4,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,EMEA,0,Lifestyle,1 - 5,smartphone,True,,,99.0,0.9769122650054122,10.933333333333334,,,low,low
FRANCE,GLOBAL,0,Games,10 - 50,GLOBAL,True,,,0.0,,93.2333333333333,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,50,Music & Audio,5000 - 10000,GLOBAL,True,,,0.0,,60.06666666666667,4.0,,low,low
REPUBLIC OF KOREA,UA,3741,Games,500000 - 1000000,smartphone,True,False,high,99.0,3.169957550672647,91.2,4.0,low,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,25,Shopping,5000 - 10000,GLOBAL,True,False,high,99.0,,59.16666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,0 - 1,GLOBAL,True,,,0.0,,60.633333333333326,,,low,low
UNITED STATES,FR,351800,Social Networking,,GLOBAL,True,True,low,99.0,26787.549677420364,190.7333333333333,4.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,,,,,,105.1,0.0,,high,low
UNITED STATES,GLOBAL,0,Social,5 - 10,GLOBAL,True,True,low,0.0,,33.53333333333333,,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,True,,,,,40.43333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,True,,,,,16.066666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Education,,GLOBAL,True,,,99.0,,84.26666666666665,4.0,,low,low
UNITED STATES,GLOBAL,3,Education,,GLOBAL,True,False,high,99.0,,97.86666666666666,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Music & Audio,500 - 1000,GLOBAL,True,,,99.0,,69.86666666666666,3.0,,low,low
GEORGIA,GLOBAL,1,Sports,,GLOBAL,True,False,high,99.0,,178.1,0.0,medium,high,low
CHINA,GLOBAL,35,Games,10000 - 50000,GLOBAL,True,False,high,99.0,,125.6,2.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,False,high,99.0,,32.96666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,,,80.2,0.0,,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,,,0.0,,57.6,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Travel & Local,1000 - 5000,GLOBAL,,,,0.0,,48.86666666666667,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,,,0.0,,31.23333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,50 - 100,GLOBAL,True,,,99.0,,81.3,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GT,1019158,Tools,100000000 - 500000000,GLOBAL,True,False,high,99.0,76.2551532206535,37.36666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,10 - 50,GLOBAL,True,False,high,99.0,,92.06666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Games,1000 - 5000,GLOBAL,True,,,0.0,,49.66666666666666,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Entertainment,,GLOBAL,,,,99.0,,64.56666666666666,5.0,,high,low
ARMENIA,EMEA,1577,Games,100000 - 500000,smartphone,True,False,high,99.0,29.717208301849222,19.966666666666665,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,TH,500,Games,500000 - 1000000,smartphone,True,,,0.0,0.957616265823932,19.366666666666667,3.0,,low,low
UNITED STATES,GLOBAL,0,Education,10 - 50,GLOBAL,True,,,99.0,,7.533333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,True,,,,,77.8,0.0,,low,low
HONG KONG,SG,4300,Games,100000 - 500000,GLOBAL,True,False,high,0.0,2.672920838518427,14.333333333333334,4.0,,low,low
UNITED KINGDOM,GLOBAL,543,Entertainment,50000 - 100000,connected-tv/ott,True,False,high,99.0,,60.73333333333333,3.0,,low,low
CHINA,JP,3,Games,,smartphone,True,False,high,0.0,46.00980468359893,84.36666666666666,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,True,False,high,99.0,,97.0,3.0,,low,low
CHINA,KR,600723,Games,10000000 - 50000000,smartphone,True,False,high,99.0,0.1200972632210936,117.36666666666666,4.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,500 - 1000,GLOBAL,True,,,0.0,,25.966666666666665,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,99.0,,108.86666666666666,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,50.46666666666666,5.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,100 - 500,GLOBAL,True,,,99.0,,127.6,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3146,Weather,100000 - 500000,tablet,True,True,low,99.0,,136.53333333333333,3.0,medium,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,,,99.0,,22.066666666666663,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,0 - 1,GLOBAL,True,,,99.0,,61.06666666666667,,,low,low
THAILAND,GLOBAL,0,Beauty,100 - 500,GLOBAL,True,,,0.0,,7.766666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,28,Finance,5000 - 10000,GLOBAL,True,,,0.0,,31.133333333333333,3.0,,low,low
CZECH REPUBLIC,IE,29557,Games,1000000 - 5000000,GLOBAL,True,True,low,99.0,3.816979119508309,25.53333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,65.8,0.0,medium,low,low
CHINA,FI,1687,Games,100000 - 500000,smartphone,True,False,high,99.0,1.2256778842407734,8.0,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,,,0.0,,87.33333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,3.8,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,,,0.0,,5.5666666666666655,5.0,,low,low
UNITED KINGDOM,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,True,low,99.0,,87.56666666666666,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,25.5,,,low,low
UKRAINE,US,154849,Productivity,10000000 - 50000000,GLOBAL,True,False,high,0.0,0.1593338924050632,98.06666666666666,4.0,low,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4898,Entertainment,1000000 - 5000000,GLOBAL,,,,99.0,,63.36666666666667,3.0,medium,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,500 - 1000,GLOBAL,True,,,0.0,,63.16666666666666,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,,,,0.0,,92.63333333333334,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,,,,0.0,,48.2,,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,72.73333333333333,0.0,,low,low
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,,GLOBAL,True,,,0.0,,30.23333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Games,1000 - 5000,GLOBAL,True,False,high,0.0,,24.066666666666663,3.0,,medium,low
CYPRUS,VN,459742,Games,,smartphone,True,True,low,99.0,2032.007638901703,43.4,4.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,5 - 10,GLOBAL,True,,,99.0,,19.9,,,low,low
UNITED KINGDOM,VN,42684,Games,10000000 - 50000000,smartphone,True,False,high,99.0,284.97777797318304,33.733333333333334,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,99.0,,75.46666666666667,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,29,News & Magazines,1000 - 5000,GLOBAL,True,,,99.0,,47.66666666666666,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,True,,,0.0,,49.0,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,,,99.0,,7.633333333333333,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Comics,500 - 1000,GLOBAL,,,,0.0,,47.766666666666666,,,low,low
UNITED KINGDOM,GLOBAL,5,Entertainment,,GLOBAL,True,,,99.0,,155.56666666666666,3.0,,low,low
ARGENTINA,GLOBAL,0,Travel & Local,5 - 10,GLOBAL,True,,,99.0,,61.43333333333333,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Games,,GLOBAL,True,False,high,,,176.46666666666667,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,11.466666666666669,0.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,,,0.0,,32.53333333333333,,,low,low
JORDAN,GLOBAL,17,Business,5000 - 10000,GLOBAL,True,False,high,0.0,,26.53333333333333,4.0,,low,low
KAZAKHSTAN,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,94.13333333333334,0.0,,low,low
CHINA,GLOBAL,73,Navigation,,GLOBAL,True,,,0.0,,115.8,4.0,medium,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1 - 5,GLOBAL,True,,,0.0,,59.833333333333336,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,5 - 10,GLOBAL,True,False,high,99.0,,84.26666666666665,0.0,,low,low
TURKEY,AU,213085,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,0.018039453080577,49.8,3.0,,low,low
INDONESIA,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,,,0.0,,59.23333333333333,,,low,low
ARGENTINA,GLOBAL,7,Games,1000 - 5000,GLOBAL,True,,,0.0,,164.4,5.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Games,,GLOBAL,,,,,,143.93333333333334,3.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,99.0,,78.8,0.0,,low,low
INDIA,GLOBAL,0,Food & Drink,5 - 10,GLOBAL,True,,,99.0,,20.0,0.0,,low,low
CANNOT IDENTIFY COUNTRY,ID,20634,Games,5000000 - 10000000,GLOBAL,True,True,low,99.0,40.35490933641093,51.0,3.0,,low,low
MALI,GLOBAL,0,Social,50 - 100,GLOBAL,True,,,0.0,,53.7,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,91,Shopping,100 - 500,GLOBAL,True,,,0.0,,67.33333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,,,99.0,,53.133333333333326,,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,50 - 100,GLOBAL,True,,,99.0,,1.5666666666666669,0.0,,low,low
RUSSIAN FEDERATION,GLOBAL,95,Games,5000 - 10000,GLOBAL,True,,,0.0,,87.43333333333332,4.0,,low,low
CANNOT IDENTIFY COUNTRY,MX,204799,Tools,10000000 - 50000000,GLOBAL,True,False,high,0.0,0.0090664556962025,142.9,4.0,low,low,low
ISRAEL,GLOBAL,0,Entertainment,,GLOBAL,,,,99.0,,90.53333333333332,0.0,medium,high,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6035,Music & Audio,100000 - 500000,GLOBAL,True,,,0.0,129.18621455622957,20.03333333333333,4.0,,low,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Utilities,,GLOBAL,True,,,,,49.766666666666666,5.0,,medium,low
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,1000 - 5000,GLOBAL,True,,,0.0,,114.96666666666668,4.0,low,low,low
